Applicant ID,Applicant Name,Interview Date,Experience (Years),Education,Interview Round,Technical Score,HR Score,Final Status,Location,Department
APP-0298,Applicant 298,2025-11-16,2,PhD,HR,80,83,In Progress,Remote,Marketing
APP-0299,Applicant 299,2025-11-15,9,High School,Technical,93,100,In Progress,Austin,Sales
APP-0300,Applicant 300,2025-11-14,1,Bachelors,Screening,65,76,Offer,New York,Engineering
APP-0301,Applicant 301,2025-11-13,8,Masters,Final,78,93,Rejected,San Francisco,Product
APP-0302,Applicant 302,2025-11-12,15,PhD,HR,91,69,In Progress,London,Marketing
APP-0303,Applicant 303,2025-11-11,7,High School,Technical,63,86,In Progress,Remote,Sales
APP-0304,Applicant 304,2025-11-10,14,Bachelors,Screening,76,62,In Progress,Austin,Engineering
APP-0305,Applicant 305,2025-11-09,6,Masters,Final,89,79,Offer,New York,Product
APP-0306,Applicant 306,2025-11-08,13,PhD,HR,61,96,Rejected,San Francisco,Marketing
APP-0307,Applicant 307,2025-11-07,5,High School,Technical,74,72,In Progress,London,Sales
APP-0308,Applicant 308,2025-11-06,12,Bachelors,Screening,87,89,In Progress,Remote,Engineering
APP-0309,Applicant 309,2025-11-05,4,Masters,Final,100,65,In Progress,Austin,Product
APP-0310,Applicant 310,2025-11-04,11,PhD,HR,72,82,Offer,New York,Marketing
APP-0311,Applicant 311,2025-11-03,3,High School,Technical,85,99,Rejected,San Francisco,Sales
APP-0312,Applicant 312,2025-11-02,10,Bachelors,Screening,98,75,In Progress,London,Engineering
APP-0313,Applicant 313,2025-11-01,2,Masters,Final,70,92,In Progress,Remote,Product
APP-0314,Applicant 314,2025-10-31,9,PhD,HR,83,68,In Progress,Austin,Marketing
APP-0315,Applicant 315,2025-10-30,1,High School,Technical,96,85,Offer,New York,Sales
APP-0316,Applicant 316,2025-10-29,8,Bachelors,Screening,68,61,Rejected,San Francisco,Engineering
APP-0317,Applicant 317,2025-10-28,15,Masters,Final,81,78,In Progress,London,Product
APP-0318,Applicant 318,2025-10-27,7,PhD,HR,94,95,In Progress,Remote,Marketing
APP-0319,Applicant 319,2025-10-26,14,High School,Technical,66,71,In Progress,Austin,Sales
APP-0320,Applicant 320,2025-10-25,6,Bachelors,Screening,79,88,Offer,New York,Engineering
APP-0321,Applicant 321,2025-10-24,13,Masters,Final,92,64,Rejected,San Francisco,Product
APP-0322,Applicant 322,2025-10-23,5,PhD,HR,64,81,In Progress,London,Marketing
APP-0323,Applicant 323,2025-10-22,12,High School,Technical,77,98,In Progress,Remote,Sales
APP-0324,Applicant 324,2025-10-21,4,Bachelors,Screening,90,74,In Progress,Austin,Engineering
APP-0325,Applicant 325,2025-10-20,11,Masters,Final,62,91,Offer,New York,Product
APP-0326,Applicant 326,2025-10-19,3,PhD,HR,75,67,Rejected,San Francisco,Marketing
APP-0327,Applicant 327,2025-10-18,10,High School,Technical,88,84,In Progress,London,Sales
APP-0328,Applicant 328,2025-10-17,2,Bachelors,Screening,60,60,In Progress,Remote,Engineering
APP-0329,Applicant 329,2025-10-16,9,Masters,Final,73,77,In Progress,Austin,Product
APP-0330,Applicant 330,2025-10-15,1,PhD,HR,86,94,Offer,New York,Marketing
APP-0331,Applicant 331,2025-10-14,8,High School,Technical,99,70,Rejected,San Francisco,Sales
APP-0332,Applicant 332,2025-10-13,15,Bachelors,Screening,71,87,In Progress,London,Engineering
APP-0333,Applicant 333,2025-10-12,7,Masters,Final,84,63,In Progress,Remote,Product
APP-0334,Applicant 334,2025-10-11,14,PhD,HR,97,80,In Progress,Austin,Marketing
APP-0335,Applicant 335,2025-10-10,6,High School,Technical,69,97,Offer,New York,Sales
APP-0336,Applicant 336,2025-10-09,13,Bachelors,Screening,82,73,Rejected,San Francisco,Engineering
APP-0337,Applicant 337,2025-10-08,5,Masters,Final,95,90,In Progress,London,Product
APP-0338,Applicant 338,2025-10-07,12,PhD,HR,67,66,In Progress,Remote,Marketing
APP-0339,Applicant 339,2025-10-06,4,High School,Technical,80,83,In Progress,Austin,Sales
APP-0340,Applicant 340,2025-10-05,11,Bachelors,Screening,93,100,Offer,New York,Engineering
APP-0341,Applicant 341,2025-10-04,3,Masters,Final,65,76,Rejected,San Francisco,Product
APP-0342,Applicant 342,2025-10-03,10,PhD,HR,78,93,In Progress,London,Marketing
APP-0343,Applicant 343,2025-10-02,2,High School,Technical,91,69,In Progress,Remote,Sales
APP-0344,Applicant 344,2025-10-01,9,Bachelors,Screening,63,86,In Progress,Austin,Engineering
APP-0345,Applicant 345,2025-09-30,1,Masters,Final,76,62,Offer,New York,Product
APP-0346,Applicant 346,2025-09-29,8,PhD,HR,89,79,Rejected,San Francisco,Marketing
APP-0347,Applicant 347,2025-09-28,15,High School,Technical,61,96,In Progress,London,Sales
APP-0348,Applicant 348,2025-09-27,7,Bachelors,Screening,74,72,In Progress,Remote,Engineering
APP-0349,Applicant 349,2025-09-26,14,Masters,Final,87,89,In Progress,Austin,Product
APP-0350,Applicant 350,2025-09-25,6,PhD,HR,100,65,Offer,New York,Marketing
APP-0351,Applicant 351,2025-09-24,13,High School,Technical,72,82,Rejected,San Francisco,Sales
APP-0352,Applicant 352,2025-09-23,5,Bachelors,Screening,85,99,In Progress,London,Engineering
APP-0353,Applicant 353,2025-09-22,12,Masters,Final,98,75,In Progress,Remote,Product
APP-0354,Applicant 354,2025-09-21,4,PhD,HR,70,92,In Progress,Austin,Marketing
APP-0355,Applicant 355,2025-09-20,11,High School,Technical,83,68,Offer,New York,Sales
APP-0356,Applicant 356,2025-09-19,3,Bachelors,Screening,96,85,Rejected,San Francisco,Engineering
APP-0357,Applicant 357,2025-09-18,10,Masters,Final,68,61,In Progress,London,Product
APP-0358,Applicant 358,2025-09-17,2,PhD,HR,81,78,In Progress,Remote,Marketing
APP-0359,Applicant 359,2025-09-16,9,High School,Technical,94,95,In Progress,Austin,Sales
APP-0360,Applicant 360,2025-09-15,1,Bachelors,Screening,66,71,Offer,New York,Engineering
APP-0361,Applicant 361,2025-09-14,8,Masters,Final,79,88,Rejected,San Francisco,Product
APP-0362,Applicant 362,2025-09-13,15,PhD,HR,92,64,In Progress,London,Marketing
APP-0363,Applicant 363,2025-09-12,7,High School,Technical,64,81,In Progress,Remote,Sales
APP-0364,Applicant 364,2025-09-11,14,Bachelors,Screening,77,98,In Progress,Austin,Engineering
APP-0365,Applicant 365,2026-09-10,6,Masters,Final,90,74,Offer,New York,Product
APP-0366,Applicant 366,2026-09-09,13,PhD,HR,62,91,Rejected,San Francisco,Marketing
APP-0367,Applicant 367,2026-09-08,5,High School,Technical,75,67,In Progress,London,Sales
APP-0368,Applicant 368,2026-09-07,12,Bachelors,Screening,88,84,In Progress,Remote,Engineering
APP-0369,Applicant 369,2026-09-06,4,Masters,Final,60,60,In Progress,Austin,Product
APP-0370,Applicant 370,2026-09-05,11,PhD,HR,73,77,Offer,New York,Marketing
APP-0371,Applicant 371,2026-09-04,3,High School,Technical,86,94,Rejected,San Francisco,Sales
APP-0372,Applicant 372,2026-09-03,10,Bachelors,Screening,99,70,In Progress,London,Engineering
APP-0373,Applicant 373,2026-09-02,2,Masters,Final,71,87,In Progress,Remote,Product
APP-0374,Applicant 374,2026-09-01,9,PhD,HR,84,63,In Progress,Austin,Marketing
APP-0375,Applicant 375,2026-08-31,1,High School,Technical,97,80,Offer,New York,Sales
APP-0376,Applicant 376,2026-08-30,8,Bachelors,Screening,69,97,Rejected,San Francisco,Engineering
APP-0377,Applicant 377,2026-08-29,15,Masters,Final,82,73,In Progress,London,Product
APP-0378,Applicant 378,2026-08-28,7,PhD,HR,95,90,In Progress,Remote,Marketing
APP-0379,Applicant 379,2026-08-27,14,High School,Technical,67,66,In Progress,Austin,Sales
APP-0380,Applicant 380,2026-08-26,6,Bachelors,Screening,80,83,Offer,New York,Engineering
APP-0381,Applicant 381,2026-08-25,13,Masters,Final,93,100,Rejected,San Francisco,Product
APP-0382,Applicant 382,2026-08-24,5,PhD,HR,65,76,In Progress,London,Marketing
APP-0383,Applicant 383,2026-08-23,12,High School,Technical,78,93,In Progress,Remote,Sales
APP-0384,Applicant 384,2026-08-22,4,Bachelors,Screening,91,69,In Progress,Austin,Engineering
APP-0385,Applicant 385,2026-08-21,11,Masters,Final,63,86,Offer,New York,Product
APP-0386,Applicant 386,2026-08-20,3,PhD,HR,76,62,Rejected,San Francisco,Marketing
APP-0387,Applicant 387,2026-08-19,10,High School,Technical,89,79,In Progress,London,Sales
APP-0388,Applicant 388,2026-08-18,2,Bachelors,Screening,61,96,In Progress,Remote,Engineering
APP-0389,Applicant 389,2026-08-17,9,Masters,Final,74,72,In Progress,Austin,Product
APP-0390,Applicant 390,2026-08-16,1,PhD,HR,87,89,Offer,New York,Marketing
APP-0391,Applicant 391,2026-08-15,8,High School,Technical,100,65,Rejected,San Francisco,Sales
APP-0392,Applicant 392,2026-08-14,15,Bachelors,Screening,72,82,In Progress,London,Engineering
APP-0393,Applicant 393,2026-08-13,7,Masters,Final,85,99,In Progress,Remote,Product
APP-0394,Applicant 394,2026-08-12,14,PhD,HR,98,75,In Progress,Austin,Marketing
APP-0395,Applicant 395,2026-08-11,6,High School,Technical,70,92,Offer,New York,Sales
APP-0396,Applicant 396,2026-08-10,13,Bachelors,Screening,83,68,Rejected,San Francisco,Engineering
APP-0397,Applicant 397,2026-08-09,5,Masters,Final,96,85,In Progress,London,Product
APP-0398,Applicant 398,2026-08-08,12,PhD,HR,68,61,In Progress,Remote,Marketing
APP-0399,Applicant 399,2026-08-07,4,High School,Technical,81,78,In Progress,Austin,Sales
APP-0400,Applicant 400,2026-08-06,11,Bachelors,Screening,94,95,Offer,New York,Engineering
APP-0401,Applicant 401,2026-08-05,3,Masters,Final,66,71,Rejected,San Francisco,Product
APP-0402,Applicant 402,2026-08-04,10,PhD,HR,79,88,In Progress,London,Marketing
APP-0403,Applicant 403,2026-08-03,2,High School,Technical,92,64,In Progress,Remote,Sales
APP-0404,Applicant 404,2026-08-02,9,Bachelors,Screening,64,81,In Progress,Austin,Engineering
APP-0405,Applicant 405,2026-08-01,1,Masters,Final,77,98,Offer,New York,Product
APP-0406,Applicant 406,2026-07-31,8,PhD,HR,90,74,Rejected,San Francisco,Marketing
APP-0407,Applicant 407,2026-07-30,15,High School,Technical,62,91,In Progress,London,Sales
APP-0408,Applicant 408,2026-07-29,7,Bachelors,Screening,75,67,In Progress,Remote,Engineering
APP-0409,Applicant 409,2026-07-28,14,Masters,Final,88,84,In Progress,Austin,Product
APP-0410,Applicant 410,2026-07-27,6,PhD,HR,60,60,Offer,New York,Marketing
APP-0411,Applicant 411,2026-07-26,13,High School,Technical,73,77,Rejected,San Francisco,Sales
APP-0412,Applicant 412,2026-07-25,5,Bachelors,Screening,86,94,In Progress,London,Engineering
APP-0413,Applicant 413,2026-07-24,12,Masters,Final,99,70,In Progress,Remote,Product
APP-0414,Applicant 414,2026-07-23,4,PhD,HR,71,87,In Progress,Austin,Marketing
APP-0415,Applicant 415,2026-07-22,11,High School,Technical,84,63,Offer,New York,Sales
APP-0416,Applicant 416,2026-07-21,3,Bachelors,Screening,97,80,Rejected,San Francisco,Engineering
APP-0417,Applicant 417,2026-07-20,10,Masters,Final,69,97,In Progress,London,Product
APP-0418,Applicant 418,2026-07-19,2,PhD,HR,82,73,In Progress,Remote,Marketing
APP-0419,Applicant 419,2026-07-18,9,High School,Technical,95,90,In Progress,Austin,Sales
APP-0420,Applicant 420,2026-07-17,1,Bachelors,Screening,67,66,Offer,New York,Engineering
APP-0421,Applicant 421,2026-07-16,8,Masters,Final,80,83,Rejected,San Francisco,Product
APP-0422,Applicant 422,2026-07-15,15,PhD,HR,93,100,In Progress,London,Marketing
APP-0423,Applicant 423,2026-07-14,7,High School,Technical,65,76,In Progress,Remote,Sales
APP-0424,Applicant 424,2026-07-13,14,Bachelors,Screening,78,93,In Progress,Austin,Engineering
APP-0425,Applicant 425,2026-07-12,6,Masters,Final,91,69,Offer,New York,Product
APP-0426,Applicant 426,2026-07-11,13,PhD,HR,63,86,Rejected,San Francisco,Marketing
APP-0427,Applicant 427,2026-07-10,5,High School,Technical,76,62,In Progress,London,Sales
APP-0428,Applicant 428,2026-07-09,12,Bachelors,Screening,89,79,In Progress,Remote,Engineering
APP-0429,Applicant 429,2026-07-08,4,Masters,Final,61,96,In Progress,Austin,Product
APP-0430,Applicant 430,2026-07-07,11,PhD,HR,74,72,Offer,New York,Marketing
APP-0431,Applicant 431,2026-07-06,3,High School,Technical,87,89,Rejected,San Francisco,Sales
APP-0432,Applicant 432,2026-07-05,10,Bachelors,Screening,100,65,In Progress,London,Engineering
APP-0433,Applicant 433,2026-07-04,2,Masters,Final,72,82,In Progress,Remote,Product
APP-0434,Applicant 434,2026-07-03,9,PhD,HR,85,99,In Progress,Austin,Marketing
APP-0435,Applicant 435,2026-07-02,1,High School,Technical,98,75,Offer,New York,Sales
APP-0436,Applicant 436,2026-07-01,8,Bachelors,Screening,70,92,Rejected,San Francisco,Engineering
APP-0437,Applicant 437,2026-06-30,15,Masters,Final,83,68,In Progress,London,Product
APP-0438,Applicant 438,2026-06-29,7,PhD,HR,96,85,In Progress,Remote,Marketing
APP-0439,Applicant 439,2026-06-28,14,High School,Technical,68,61,In Progress,Austin,Sales
APP-0440,Applicant 440,2026-06-27,6,Bachelors,Screening,81,78,Offer,New York,Engineering
APP-0441,Applicant 441,2026-06-26,13,Masters,Final,94,95,Rejected,San Francisco,Product
APP-0442,Applicant 442,2026-06-25,5,PhD,HR,66,71,In Progress,London,Marketing
APP-0443,Applicant 443,2026-06-24,12,High School,Technical,79,88,In Progress,Remote,Sales
APP-0444,Applicant 444,2026-06-23,4,Bachelors,Screening,92,64,In Progress,Austin,Engineering
APP-0445,Applicant 445,2026-06-22,11,Masters,Final,64,81,Offer,New York,Product
APP-0446,Applicant 446,2026-06-21,3,PhD,HR,77,98,Rejected,San Francisco,Marketing
APP-0447,Applicant 447,2026-06-20,10,High School,Technical,90,74,In Progress,London,Sales
APP-0448,Applicant 448,2026-06-19,2,Bachelors,Screening,62,91,In Progress,Remote,Engineering
APP-0449,Applicant 449,2026-06-18,9,Masters,Final,75,67,In Progress,Austin,Product
APP-0450,Applicant 450,2026-06-17,1,PhD,HR,88,84,Offer,New York,Marketing
APP-0451,Applicant 451,2026-06-16,8,High School,Technical,60,60,Rejected,San Francisco,Sales
APP-0452,Applicant 452,2026-06-15,15,Bachelors,Screening,73,77,In Progress,London,Engineering
APP-0453,Applicant 453,2026-06-14,7,Masters,Final,86,94,In Progress,Remote,Product
APP-0454,Applicant 454,2026-06-13,14,PhD,HR,99,70,In Progress,Austin,Marketing
APP-0455,Applicant 455,2026-06-12,6,High School,Technical,71,87,Offer,New York,Sales
APP-0456,Applicant 456,2026-06-11,13,Bachelors,Screening,84,63,Rejected,San Francisco,Engineering
APP-0457,Applicant 457,2026-06-10,5,Masters,Final,97,80,In Progress,London,Product
APP-0458,Applicant 458,2026-06-09,12,PhD,HR,69,97,In Progress,Remote,Marketing
APP-0459,Applicant 459,2026-06-08,4,High School,Technical,82,73,In Progress,Austin,Sales
APP-0460,Applicant 460,2026-06-07,11,Bachelors,Screening,95,90,Offer,New York,Engineering
APP-0461,Applicant 461,2026-06-06,3,Masters,Final,67,66,Rejected,San Francisco,Product
APP-0462,Applicant 462,2026-06-05,10,PhD,HR,80,83,In Progress,London,Marketing
APP-0463,Applicant 463,2026-06-04,2,High School,Technical,93,100,In Progress,Remote,Sales
APP-0464,Applicant 464,2026-06-03,9,Bachelors,Screening,65,76,In Progress,Austin,Engineering
APP-0465,Applicant 465,2026-06-02,1,Masters,Final,78,93,Offer,New York,Product
APP-0466,Applicant 466,2026-06-01,8,PhD,HR,91,69,Rejected,San Francisco,Marketing
APP-0467,Applicant 467,2026-05-31,15,High School,Technical,63,86,In Progress,London,Sales
APP-0468,Applicant 468,2026-05-30,7,Bachelors,Screening,76,62,In Progress,Remote,Engineering
APP-0469,Applicant 469,2026-05-29,14,Masters,Final,89,79,In Progress,Austin,Product
APP-0470,Applicant 470,2026-05-28,6,PhD,HR,61,96,Offer,New York,Marketing
APP-0471,Applicant 471,2026-05-27,13,High School,Technical,74,72,Rejected,San Francisco,Sales
APP-0472,Applicant 472,2026-05-26,5,Bachelors,Screening,87,89,In Progress,London,Engineering
APP-0473,Applicant 473,2026-05-25,12,Masters,Final,100,65,In Progress,Remote,Product
APP-0474,Applicant 474,2026-05-24,4,PhD,HR,72,82,In Progress,Austin,Marketing
APP-0475,Applicant 475,2026-05-23,11,High School,Technical,85,99,Offer,New York,Sales
APP-0476,Applicant 476,2026-05-22,3,Bachelors,Screening,98,75,Rejected,San Francisco,Engineering
APP-0477,Applicant 477,2026-05-21,10,Masters,Final,70,92,In Progress,London,Product
APP-0478,Applicant 478,2026-05-20,2,PhD,HR,83,68,In Progress,Remote,Marketing
APP-0479,Applicant 479,2026-05-19,9,High School,Technical,96,85,In Progress,Austin,Sales
APP-0480,Applicant 480,2026-05-18,1,Bachelors,Screening,68,61,Offer,New York,Engineering
APP-0481,Applicant 481,2026-05-17,8,Masters,Final,81,78,Rejected,San Francisco,Product
APP-0482,Applicant 482,2026-05-16,15,PhD,HR,94,95,In Progress,London,Marketing
APP-0483,Applicant 483,2026-05-15,7,High School,Technical,66,71,In Progress,Remote,Sales
APP-0484,Applicant 484,2026-05-14,14,Bachelors,Screening,79,88,In Progress,Austin,Engineering
APP-0485,Applicant 485,2026-05-13,6,Masters,Final,92,64,Offer,New York,Product
APP-0486,Applicant 486,2026-05-12,13,PhD,HR,64,81,Rejected,San Francisco,Marketing
APP-0487,Applicant 487,2026-05-11,5,High School,Technical,77,98,In Progress,London,Sales
APP-0488,Applicant 488,2026-05-10,12,Bachelors,Screening,90,74,In Progress,Remote,Engineering
APP-0489,Applicant 489,2026-05-09,4,Masters,Final,62,91,In Progress,Austin,Product
APP-0490,Applicant 490,2026-05-08,11,PhD,HR,75,67,Offer,New York,Marketing
APP-0491,Applicant 491,2026-05-07,3,High School,Technical,88,84,Rejected,San Francisco,Sales
APP-0492,Applicant 492,2026-05-06,10,Bachelors,Screening,60,60,In Progress,London,Engineering
APP-0493,Applicant 493,2026-05-05,2,Masters,Final,73,77,In Progress,Remote,Product
APP-0494,Applicant 494,2026-05-04,9,PhD,HR,86,94,In Progress,Austin,Marketing
APP-0495,Applicant 495,2026-05-03,1,High School,Technical,99,70,Offer,New York,Sales
APP-0496,Applicant 496,2026-05-02,8,Bachelors,Screening,71,87,Rejected,San Francisco,Engineering
APP-0497,Applicant 497,2026-05-01,15,Masters,Final,84,63,In Progress,London,Product
APP-0498,Applicant 498,2026-04-30,7,PhD,HR,97,80,In Progress,Remote,Marketing
APP-0499,Applicant 499,2026-04-29,14,High School,Technical,69,97,In Progress,Austin,Sales
APP-0500,Applicant 500,2026-04-28,6,Bachelors,Screening,82,73,Offer,New York,Engineering
APP-0501,Applicant 501,2026-04-27,13,Masters,Final,95,90,Rejected,San Francisco,Product
APP-0502,Applicant 502,2026-04-26,5,PhD,HR,67,66,In Progress,London,Marketing
APP-0503,Applicant 503,2026-04-25,12,High School,Technical,80,83,In Progress,Remote,Sales
APP-0504,Applicant 504,2026-04-24,4,Bachelors,Screening,93,100,In Progress,Austin,Engineering
APP-0505,Applicant 505,2026-04-23,11,Masters,Final,65,76,Offer,New York,Product
APP-0506,Applicant 506,2026-04-22,3,PhD,HR,78,93,Rejected,San Francisco,Marketing
APP-0507,Applicant 507,2026-04-21,10,High School,Technical,91,69,In Progress,London,Sales
APP-0508,Applicant 508,2026-04-20,2,Bachelors,Screening,63,86,In Progress,Remote,Engineering
APP-0509,Applicant 509,2026-04-19,9,Masters,Final,76,62,In Progress,Austin,Product
APP-0510,Applicant 510,2026-04-18,1,PhD,HR,89,79,Offer,New York,Marketing
APP-0511,Applicant 511,2026-04-17,8,High School,Technical,61,96,Rejected,San Francisco,Sales
APP-0512,Applicant 512,2026-04-16,15,Bachelors,Screening,74,72,In Progress,London,Engineering
APP-0513,Applicant 513,2026-04-15,7,Masters,Final,87,89,In Progress,Remote,Product
APP-0514,Applicant 514,2026-04-14,14,PhD,HR,100,65,In Progress,Austin,Marketing
APP-0515,Applicant 515,2026-04-13,6,High School,Technical,72,82,Offer,New York,Sales
APP-0516,Applicant 516,2026-04-12,13,Bachelors,Screening,85,99,Rejected,San Francisco,Engineering
APP-0517,Applicant 517,2026-04-11,5,Masters,Final,98,75,In Progress,London,Product
APP-0518,Applicant 518,2026-04-10,12,PhD,HR,70,92,In Progress,Remote,Marketing
APP-0519,Applicant 519,2026-04-09,4,High School,Technical,83,68,In Progress,Austin,Sales
APP-0520,Applicant 520,2026-04-08,11,Bachelors,Screening,96,85,Offer,New York,Engineering
APP-0521,Applicant 521,2026-04-07,3,Masters,Final,68,61,Rejected,San Francisco,Product
APP-0522,Applicant 522,2026-04-06,10,PhD,HR,81,78,In Progress,London,Marketing
